ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,E_dot_Wind,L_Edd,F_Edd,tau_RP,v_inf,R_UV,velocity_no_aging,distance_no_aging,time_no_aging,velocity_aging,distance_aging,time_aging
42,202.5275,47.19,2.1985e+37,1.1458e+36,1.6202e+36,1.6109e+35,0.3326,0.1294,0.12573,0.020047,0.01613,0.055149,129.20041524758443,597.3418490910605,0.6547810303076597,8639.156495824558,3.6521146501526837e+21,1.3487922093631312e+39,0.027575379480118452,0.04783887055567521,0.0013863127343348273,0.6792705119103593,0.21489846099125232,4.885768108162661e+35,9.988707578468352e-06,8.062744426400099e+35,1.6590631610216905e+37,1.788548286367318e+37,1275218.6542332012,9.175603618919044e+38,0.046185490784362286,0.7018934150964542,190656.96851248984,2.451570649440076e+19,2.1125320006990207,71.5390201420883,46152316.734302774,0.20057304399287623,10.4702731117703,4517748.70079811
43,202.5267,47.1883,1.3721e+37,7.1987e+35,8.718399999999999e+35,1.2770999999999999e+35,0.0982,0.2135,0.10727,0.022039,0.011735,0.042396,135.0465725034001,578.973824010815,0.6652828373683506,8727.107597370092,3.68929507472385e+21,8.417911259800556e+38,0.017209996900009336,0.04860615909678524,0.0004093082095961516,0.31507754969531004,0.06344867369014125,3.0492437667545996e+35,6.234025775945611e-06,8.109503971639931e+35,4.898376500671377e+36,6.01425127451083e+36,795873.3297581874,1.963969790706473e+38,0.013423277118714504,0.20723371425878476,292348.0161785678,1.3321067677264169e+19,2.4083874041093183,75.23123779547815,42040902.59649243,0.7560926369237541,17.787297780777195,18204649.670260713
44,202.5234,47.1727,1.5399999999999999e+37,8.063199999999999e+35,1.2519e+36,1.9235e+35,0.4875,0.2201,0.078897,0.014384,0.0085231,0.035192,159.04209698982862,410.46182021340655,0.8828027861689076,10175.236052600761,4.301476501140541e+21,9.447987275047632e+38,0.019315935592168484,0.06449865937757802,0.0020319526698383294,0.8093627639608588,0.31498195951062996,3.422371110561973e+35,6.996865895311013e-06,9.229528429972743e+35,2.4317296782864527e+37,2.5582486736917997e+37,893262.1003043574,1.6144640119070316e+39,0.07893826010805023,1.0287824409486517,0.0,2.96804581763751e+19,0.0,0.0,0.0,0.0,0.0,0.0
45,202.5226,47.1728,1.3233e+37,6.9484e+35,9.0543e+35,1.4846e+35,0.2153,0.2807,0.063798,0.012458,0.0091918,0.030187,164.91689254984158,411.53400272111793,0.7343811939503273,10098.21817751634,4.268917985728141e+21,8.118520494201644e+38,0.01659790751241335,0.05365478438846181,0.0008973936611614201,0.5373062535604307,0.1391089556566946,2.9407946042900386e+35,6.012306908613677e-06,7.736366248807012e+35,1.0739515892001504e+37,1.180723197731121e+37,767567.3619043871,4.9571057544839005e+38,0.027106239639452776,0.45435253238204026,180453.35041619567,1.9724468332092916e+19,1.6368760608545612,58.36805479670715,46354120.784201,0.18473736620700867,10.492434720636151,5015654.795971778
46,202.5226,47.175,1.4226e+37,7.4581e+35,1.9366e+36,2.8463999999999998e+35,1.3021,0.2486,0.046631,0.0090071,0.0061772,0.021341,164.94837784164253,435.2938837368136,1.1182145476090652,9833.217238983987,4.15689156157597e+21,8.727731621742053e+38,0.01784340907364863,0.08169805834985976,0.005427293479787669,1.0878416915963485,0.8413087373923923,3.1614708713541967e+35,6.463468456278861e-06,1.2097326954691344e+36,6.495087618660082e+37,6.647675596920538e+37,825165.366164272,8.336692522267376e+39,0.3787478732749396,2.747851520736901,0.0,4.8507116664909726e+19,0.0,0.0,0.0,0.0,0.0,0.0
47,202.5226,47.1755,1.6458999999999998e+37,8.6081e+35,2.5435e+36,3.0697999999999997e+35,1.5022,0.1737,0.052518,0.0093065,0.0066644,0.024591,164.95553358951213,440.6938566324021,1.059964669992124,9773.451014085096,4.1316260040365216e+21,1.0097689776623959e+39,0.020644219734513056,0.07744224129950963,0.00626133189873054,1.1117004419040275,0.9705967170807553,3.657714682385683e+35,7.4780140110989575e-06,1.1537276216530491e+36,7.493219123532121e+37,7.645169032521283e+37,954688.3707084038,1.0823516947533226e+40,0.4846933148202223,3.1701271441909005,0.0,5.21011332413582e+19,0.0,0.0,0.0,0.0,0.0,0.0
48,202.5218,47.1755,1.2185e+37,6.4098e+35,2.0816000000000002e+36,1.8046999999999998e+35,1.6607,0.1121,0.036538,0.0063899,0.0051239,0.017788,170.82858826429572,440.686104908377,1.0266272533872698,9707.26553292183,4.1036467718625716e+21,7.475566554964637e+38,0.015283420466920324,0.07500655687866402,0.006921977023180541,1.130849687109066,1.0730062362242117,2.7078955832595874e+35,5.5361565541795254e-06,1.1250598794478527e+36,8.283843029190384e+37,8.423427972967765e+37,706779.1358577008,1.296038700201925e+40,0.5763311914875644,3.50461333268395,0.0,5.478086476072288e+19,0.0,0.0,0.0,0.0,0.0,0.0
49,202.5219,47.2172,1.1133e+37,5.8698e+35,9.1302e+35,1.3241e+35,0.5014,0.2422,0.027141,0.0070834,0.0045893,0.017147,170.68720946756832,891.0448172600165,1.1732918969665136,5826.351633827227,2.4630302934234e+21,6.830158593058786e+38,0.013963916295299467,0.08571989062102123,0.002089889371603976,0.818750954274978,0.32396298358693304,2.4741076346679514e+35,5.0581888319803576e-06,2.1421912135103164e+36,2.5010651501391328e+37,2.7400253478368437e+37,645758.8936810656,1.758096159658472e+39,0.10166566044407457,1.0581159300341618,0.0,3.0100621007866233e+19,0.0,0.0,0.0,0.0,0.0,0.0
50,202.5219,47.2189,1.4624e+37,7.6628e+35,9.579099999999999e+35,1.1313e+35,0.1464,0.2258,0.034489,0.0079182,0.0065805,0.020698,170.71137446442225,909.4047291271328,0.9302457742087552,5748.517857392732,2.4301268640978043e+21,8.971906877291985e+38,0.018342613123368306,0.0679630370792724,0.0006102110171576029,0.41567104425018053,0.09459150537919224,3.2499191636920973e+35,6.644296548897939e-06,1.7214333420073782e+36,7.302671280023316e+36,9.349096538399903e+36,848250.9710942158,3.450002103118586e+38,0.027305860263804778,0.30895128072796424,254380.52295364754,1.6264991070660104e+19,1.9207462817013095,47.314369636177794,30650672.34201799,0.4978313588626055,12.566080285773896,9097624.625152897
51,202.521,47.1766,1.4333e+37,7.5129e+35,2.0597e+36,2.2709e+35,1.3875,0.17,0.04262,0.0064297,0.0065237,0.022723,176.7171422231743,452.5583538028103,0.9988523023649054,9509.367926979536,4.0199875921450474e+21,8.793376728133617e+38,0.017977617197568237,0.07297724391976891,0.005783249906462937,1.0986576331091458,0.8964871155302543,3.1852496836158933e+35,6.512083043993035e-06,1.1174011753589813e+36,6.921076776661442e+37,7.064669391033499e+37,831371.7976404125,9.347741243606328e+39,0.42010450842114533,2.928073101161546,0.0,5.007255897480053e+19,0.0,0.0,0.0,0.0,0.0,0.0
52,202.521,47.2172,1.7664999999999998e+37,9.2286e+35,1.7563e+36,1.6061e+35,0.8055,0.1463,0.032305,0.0075296,0.0047401,0.019643,177.28920639159998,891.0361637917404,1.566025026949848,5703.022780207734,2.4108942876330227e+21,1.0837577611280287e+39,0.0221568832620556,0.11441250387019483,0.003357411026779024,0.9698017473291349,0.5204471146375639,3.9257263420829384e+35,8.025950392251235e-06,2.9210682275740513e+36,4.017965653045615e+37,4.349329739223849e+37,1024641.2338880826,3.78490054132313e+39,0.21015715081411496,1.699865140890541,0.0,3.81518905223472e+19,0.0,0.0,0.0,0.0,0.0,0.0
53,202.521,47.2178,1.7742e+37,9.2684e+35,3.1149000000000004e+36,4.1522e+35,1.7038,0.1812,0.031644,0.0065359,0.0048612,0.018756,177.29766054358987,897.5161326765221,1.8547745931107635,5673.844778078724,2.3985595870069785e+21,1.0884817547655526e+39,0.022253462940016448,0.13550825308016273,0.007101622479734452,1.135306253030874,1.1008538720291512,3.942838197635749e+35,8.060934721727791e-06,3.477455757697379e+36,8.498832873568118e+37,8.886006831314214e+37,1029107.5443896045,1.397172697188865e+40,0.6960024808315837,3.595568252078589,0.0,5.5487172891869635e+19,0.0,0.0,0.0,0.0,0.0,0.0
54,202.521,47.2183,1.7344999999999998e+37,9.063699999999999e+35,2.1547e+36,2.4712e+35,1.1574,0.1955,0.03257,0.0061148,0.0057468,0.019714,177.30470567011508,902.9161068002144,1.358327165759195,5650.44594074311,2.388667968922362e+21,1.0641255797772804e+39,0.021755513171828725,0.09923819250593145,0.004824168246299246,1.0581176167957462,0.747815630641237,3.854612137188144e+35,7.880560971049968e-06,2.5572279262380742e+36,5.773300368510237e+37,6.067569282505925e+37,1006079.9434921478,6.953595670941948e+39,0.35034835847595647,2.4424877890337826,0.0,4.573250913996267e+19,0.0,0.0,0.0,0.0,0.0,0.0
55,202.521,47.2189,3.3149e+37,1.7228000000000001e+36,3.2142000000000004e+36,3.1483e+35,0.7659,0.1218,0.060108,0.010709,0.010302,0.037116,177.3131598221346,909.3960758134692,1.3508326491183944,5623.482286566776,2.37726936114316e+21,2.0337099362373633e+39,0.04157817850290864,0.09869061010191274,0.0031923539483675414,0.9517953518244404,0.49486088777270043,7.366764931429794e+35,1.5060981010627578e-05,2.5553113236038765e+36,3.820434380717116e+37,4.1496331623918016e+37,1922775.6729213726,3.498509301012957e+39,0.18921212109002503,1.6162963518411737,0.0,3.720226016764643e+19,0.0,0.0,0.0,0.0,0.0,0.0
56,202.521,47.2194,1.8773e+37,9.8002e+35,2.1758e+36,2.0606e+35,1.0478,0.1189,0.043939,0.0076183,0.0084666,0.027114,177.32020494916657,914.7960500457598,0.9293846508690716,5601.953625929663,2.3681683410436903e+21,1.1517341890549949e+39,0.02354662719946617,0.06789997896261446,0.004367343605039183,1.0352376347348513,0.6770012249748473,4.171959276531164e+35,8.529361263160626e-06,1.764832316144821e+36,5.226597655197016e+37,5.44480047957681e+37,1088909.7018840066,5.773858978630318e+39,0.2789310334576562,2.211196393078968,0.0,4.351334678411513e+19,0.0,0.0,0.0,0.0,0.0,0.0
57,202.5201,47.1766,1.6404999999999999e+37,8.5796e+35,2.908e+36,2.9899e+35,1.7191,0.1305,0.046557,0.0067038,0.0055934,0.024582,183.3241918569541,452.54977276695627,1.2901505186736395,9436.127288820213,3.989025864835504e+21,1.0064560470594572e+39,0.02057648853178727,0.09425978921546863,0.0071653945327570705,1.136229800033078,1.1107394596814848,3.6457141603096866e+35,7.4534795462712445e-06,1.454474095551279e+36,8.575151774240493e+37,8.75705632539872e+37,951556.1529540898,1.3881352084129682e+40,0.6263024548086433,3.627856193302208,0.0,5.573575147185658e+19,0.0,0.0,0.0,0.0,0.0,0.0
58,202.5202,47.2094,1.1672e+37,6.1462e+35,1.1482000000000001e+36,2.3717e+35,0.7887,0.3089,0.061505,0.016624,0.0091654,0.029423,183.0486070027064,806.7889452535071,1.1039929733834533,6082.187341605438,2.5711822104375864e+21,7.160838147685453e+38,0.014639974041025364,0.08065722011594564,0.0032873868116953648,0.9602842694407343,0.5095923517251976,2.5938906235376206e+35,5.303079138316244e-06,1.9308866238275208e+36,3.934164507209282e+37,4.1531920758274106e+37,677023.0671917181,3.5739331672713215e+39,0.18332486518277186,1.6644117152332336,0.0,3.775193453613947e+19,0.0,0.0,0.0,0.0,0.0,0.0
59,202.5202,47.2166,2.2613e+37,1.1782000000000001e+36,1.7508e+36,2.416e+35,0.4104,0.2657,0.039957,0.0091473,0.0069917,0.02497,183.14926033351517,884.548566851209,1.3862924613601246,5624.640320391838,2.3777589080450977e+21,1.3873203652639748e+39,0.028363068282188698,0.10128127363051077,0.0017105915399008211,0.7533390584775121,0.26516635114494874,5.025329735268695e+35,1.027403431757584e-05,2.6218492396144977e+36,2.047142276858995e+37,2.3595804981731317e+37,1311645.186635223,1.3468056793024394e+39,0.08662628832446977,0.8660765410570801,55403.27341320826,2.7232465799386374e+19,0.8651390494262186,28.31525931391882,40066435.31557142,0.006310965135747829,10.003752009675448,1847077.097868975
60,202.5202,47.2172,2.7469999999999997e+37,1.4291000000000002e+36,3.0617e+36,3.0322999999999997e+35,0.9861,0.1315,0.043314,0.0085401,0.0062193,0.026494,183.15764811151297,891.0285357165196,1.6949223693762356,5593.690124997355,2.36467503092354e+21,1.6853000678283015e+39,0.03445511368291352,0.12382943775827357,0.004110171338928362,1.0213292427536422,0.6371358159455018,6.104710026437493e+35,1.2480773126246331e-05,3.22328579502937e+36,4.918827970786197e+37,5.302203650553509e+37,1593370.772426019,5.363578832527867e+39,0.2902552857645855,2.080989466706595,0.0,4.2212762103626695e+19,0.0,0.0,0.0,0.0,0.0,0.0
61,202.5202,47.2178,1.5179999999999999e+37,7.948699999999999e+35,1.7441e+36,2.9660000000000002e+35,1.0339,0.3433,0.027739,0.0046727,0.0051257,0.017021,183.1660358897976,897.508504649654,1.4775567412074757,5563.938798068845,2.3520979631288295e+21,9.313016028261237e+38,0.019039993655137505,0.10794885965946309,0.004309406903273536,1.034699137420154,0.6680202008985441,3.373480094696802e+35,6.89691066823514e-06,2.8249387239575005e+36,5.157262183344335e+37,5.473490856687052e+37,880501.2131571522,5.730291809436309e+39,0.3000786479621287,2.1818629039934576,0.0,4.322376153060971e+19,0.0,0.0,0.0,0.0,0.0,0.0
62,202.5202,47.2183,1.381e+37,7.244000000000001e+35,1.1647e+36,2.3381e+35,0.5455,0.3925,0.027842,0.0041841,0.0066251,0.017933,183.1730257050146,902.9084788135292,1.2060617231171804,5540.07578577991,2.3420101198516168e+21,8.472513264182325e+38,0.017321627956353686,0.08811366473345861,0.0022737029361985816,0.8471989128731072,0.35245673623189455,3.0690224049909644e+35,6.274462208717213e-06,2.315799073474657e+36,2.721043157959507e+37,2.983313289356882e+37,801035.6886495568,2.0126224771223664e+39,0.11607038387525477,1.1511811723845933,0.0,3.1396458904321343e+19,0.0,0.0,0.0,0.0,0.0,0.0
63,202.5202,47.2189,1.9333e+37,1.0089e+36,1.4228e+36,1.356e+35,0.3303,0.1418,0.040053,0.005683,0.0097411,0.026648,183.1814134833792,909.3884478750924,0.9723523773027504,5512.5723043108355,2.3303833056305807e+21,1.1860905064188043e+39,0.024249024857363202,0.0710390625394445,0.001376726085841231,0.6803299636785596,0.21341239225920217,4.296409135097054e+35,8.783792750262845e-06,1.876360319381074e+36,1.647590385103621e+37,1.878190508392699e+37,1121391.9600768923,9.553967797050551e+38,0.0591655562033405,0.6970396722981324,140042.57372931862,2.443079377044869e+19,1.2985855016740664,37.53908674678736,34674679.17971859,0.07813707204495102,10.12129847955565,3326848.885323959
64,202.5202,47.2194,1.1411999999999998e+37,6.0128e+35,7.2588e+35,1.1335e+35,0.0999,0.3111,0.032503,0.0045331,0.0087746,0.021752,183.1884032987205,914.7884221479256,0.7559508742960909,5490.608783185257,2.3210984527273567e+21,7.001326674210621e+38,0.014313860842716021,0.055228972352434944,0.0004163939932653315,0.31945030752885933,0.06454707231817831,2.5361103320605995e+35,5.184950233590211e-06,1.464602526959191e+36,4.9831752791962387e+36,6.701388839361489e+36,661942.0187450211,2.1957687841225883e+38,0.018936576786308595,0.21082126328363132,251840.32401966024,1.3435877481002541e+19,1.8259694936814692,47.861219979945204,32527433.908268012,0.511367596152286,13.228366958894027,11041501.05817566
65,202.5193,47.1733,1.7796999999999999e+37,9.297399999999999e+35,2.2735000000000002e+36,2.0673999999999998e+35,1.2016,0.1238,0.062435,0.010695,0.0074486,0.030161,189.1514027922612,416.902386778012,0.9547303813364936,9778.131234449611,4.1336045191111644e+21,1.0918560359352124e+39,0.02232244842427419,0.06975370372948875,0.005008398621697921,1.0696560465130716,0.7763739949702009,3.9550609516020416e+35,8.08592352849676e-06,1.0386870759864717e+36,5.993777192674875e+37,6.137196509789542e+37,1032297.7661764057,7.223209277549661e+39,0.3258543792217974,2.5357640636797942,0.0,4.659756798820623e+19,0.0,0.0,0.0,0.0,0.0,0.0
66,202.5193,47.1766,1.1985e+37,6.3072e+35,1.5459e+36,1.2624e+35,1.2167,0.1098,0.038699,0.0054149,0.0052425,0.020221,189.19712487557007,452.54220908297646,0.8549093940998946,9372.081366596187,3.961951109221347e+21,7.35286542152246e+38,0.015032564160528528,0.0624605901285312,0.0050713370531124,1.070268675622106,0.7861303592545301,2.663449205200341e+35,5.445288165928733e-06,9.703833806562023e+35,6.069098460658721e+37,6.192771290776344e+37,695178.3293602419,7.376043212265355e+39,0.33131446367993983,2.567629940312255,0.0,4.688943987724153e+19,0.0,0.0,0.0,0.0,0.0,0.0
67,202.5194,47.2094,1.1107e+37,5.8565e+35,1.3244e+36,1.8274e+35,1.0927,0.2109,0.049907,0.013411,0.0079998,0.024735,188.9179115907445,806.7813766884994,1.117410872863858,5982.058485913994,2.528853765415149e+21,6.814207445711303e+38,0.01393130497546853,0.0816374264507846,0.0045544916560663435,1.0448292100420138,0.7060118710918263,2.4683296055202493e+35,5.046375941507754e-06,1.9870645157311948e+36,5.4505661937715015e+37,5.673955941399824e+37,644250.788836396,6.2171475455589e+39,0.3043824887618526,2.3059498937940335,0.0,4.443587765627834e+19,0.0,0.0,0.0,0.0,0.0,0.0
68,202.5194,47.2155,1.2306e+37,6.4704999999999996e+35,9.5673e+35,1.9011999999999998e+35,0.417,0.3894,0.033306,0.0070913,0.0084664,0.020995,189.0025125292072,872.6610560291504,1.1300222221485856,5577.165200523014,2.3576892888786333e+21,7.549800740697154e+38,0.015435188532287362,0.0825583422538242,0.0017381010529694016,0.7576728541834621,0.26943072228909265,2.7347856419854313e+35,5.591131929071255e-06,2.1553647317664286e+36,2.0800641555804117e+37,2.322948485176909e+37,713797.6237886637,1.3395221695350686e+39,0.08143141909797351,0.8800046725653079,0.0,2.745056693384311e+19,0.0,0.0,0.0,0.0,0.0,0.0
69,202.5194,47.2161,1.4920999999999998e+37,7.814399999999999e+35,1.4612e+36,4.6526e+35,0.7815,0.6152,0.033355,0.0071847,0.0073285,0.020848,189.01083393341173,879.1410248217621,1.5192988242828953,5543.428017859132,2.3434272415223673e+21,9.154118060453618e+38,0.018715134738360128,0.11099846027157415,0.003257376433802368,0.9589589526739017,0.5049403104770406,3.315922035110078e+35,6.779236105450364e-06,2.91549203405127e+36,3.8982497304222823e+37,4.2229581541785103e+37,865478.1687429425,3.6057591461065306e+39,0.20175828143055224,1.6492173899515306,0.0,3.7579221768194695e+19,0.0,0.0,0.0,0.0,0.0,0.0
70,202.5194,47.2166,2.677e+37,1.393e+36,3.2203e+36,4.2331e+35,1.1066,0.1926,0.046774,0.0091145,0.0072349,0.028891,189.01776843699213,884.5409988653844,1.836367715698622,5516.212432846274,2.3319221325703566e+21,1.6423546711235398e+39,0.03357711661054223,0.13416314043303787,0.004612428357831991,1.0492274850507788,0.7149928951681294,5.9491477032301315e+35,1.2162733767368558e-05,3.541323080408235e+36,5.519901665624182e+37,5.933525450697306e+37,1552767.949684912,6.556548087663057e+39,0.3536039044974449,2.335283382879544,0.0,4.471761409761688e+19,0.0,0.0,0.0,0.0,0.0,0.0
71,202.5194,47.2172,2.6513e+37,1.3796e+36,3.1053e+36,3.3687e+35,1.0644,0.1459,0.044651,0.0073406,0.0072699,0.028104,189.0260898411964,891.020967779019,1.5791062911725031,5484.65040681748,2.3185796103340742e+21,1.62658757547622e+39,0.03325476625682877,0.11536782651322934,0.004436534198514703,1.039920218237628,0.6877267645192092,5.8920341074239996e+35,1.204596788846629e-05,3.062732571839016e+36,5.309401168344821e+37,5.674594766602963e+37,1537860.913335677,6.08529871883667e+39,0.3208608384445632,2.246227754145117,0.0,4.3856677148964274e+19,0.0,0.0,0.0,0.0,0.0,0.0
72,202.5186,47.215,1.5913999999999998e+37,8.3264e+35,1.6701e+36,1.4778e+35,0.8909,0.1137,0.044051,0.0080948,0.007278,0.024699,194.86426313587407,867.2535741080947,1.1513368709629943,5499.837657000524,2.324999864315564e+21,9.763329187994027e+38,0.019960636299595408,0.08411546808063677,0.0037133674534542927,0.994323179757781,0.5756254927754261,3.5365983021742364e+35,7.230397653115549e-06,2.2268928093912584e+36,4.443954811046977e+37,4.702010075007845e+37,923076.1730028274,4.414018619411414e+39,0.22704043185493517,1.8800867213151868,0.0,4.012340396291024e+19,0.0,0.0,0.0,0.0,0.0,0.0
73,202.5186,47.2155,1.707e+37,8.9215e+35,1.7343000000000002e+36,1.6942e+35,0.8398,0.1307,0.042308,0.0079087,0.0074257,0.024461,194.8711423279157,872.6535480929647,1.2709151562299623,5470.275407156091,2.312502726915575e+21,1.047254173928981e+39,0.02141058575054,0.0928516882642701,0.0035003771325748285,0.9755937186545532,0.5426089222503118,3.7934983673566805e+35,7.755616937205128e-06,2.4714619578433413e+36,4.1890596591281287e+37,4.474140838586029e+37,990128.8345581414,4.0352069189052027e+39,0.21407499140875988,1.77224921827421,0.0,3.895571913591021e+19,0.0,0.0,0.0,0.0,0.0,0.0
74,202.5186,47.2161,1.5995e+37,8.367799999999999e+35,1.3078e+36,2.0660000000000002e+35,0.4966,0.2324,0.037314,0.0067714,0.0073343,0.022424,194.879397358378,879.1335169337542,1.4238114944272748,5435.874864766244,2.2979602510504974e+21,9.813023147038109e+38,0.020062233103684084,0.10402207074844745,0.002069882453008645,0.8168548957945452,0.3208616227548284,3.554599085288231e+35,7.267199350357119e-06,2.7863095376198755e+36,2.4771219656144665e+37,2.791298910229336e+37,927774.4996342984,1.777960369262015e+39,0.11064383472089813,1.0479863798463598,0.0,2.9956194963880116e+19,0.0,0.0,0.0,0.0,0.0,0.0
